,CarPrice,CarMileage,VIN,TimeStamp,Source,Make,Model,Year,Trim,ExteriorColorGeneral,InteriorColorGeneral,DrivetrainGeneral,FuelTypeGeneral,TransmissionGeneral,EngineSize,EngineConfiguration,Fuel System,Turbocharged,Hybrid,ZipLocation
547,17918.0,85562,JTHBW1GGXD2019311,2023-11-12 20:12:59.994634+00:00,Cars.com,LEXUS,ES,2013,300h,Black,Other,FWD,Hybrid,Automatic,2.5L,I4,MPFI,0,1,
548,23490.0,20165,2HGFE2F28NH533413,2023-11-24 21:54:19.997585+00:00,Cars.com,HONDA,Civic,2022,LX,White,Black,Other,Gasoline,Other,,,,0,0,01464
549,23225.0,51927,KM8J3CAL4LU276910,2023-11-24 22:05:57.031970+00:00,Cars.com,HYUNDAI,Tucson,2020,,Other,Black,AWD,Gasoline,Automatic,2.4L,I4,GDI,0,0,01464
550,88950.0,2788,1G1YB3D41P5106393,2023-11-24 22:09:16.593647+00:00,Cars.com,CHEVROLET,Corvette,2023,,Red,Other,RWD,Gasoline,Automatic,6.2L,V8,GDI,0,0,01464
551,18988.0,66793,5NPE34AF2KH788809,2023-11-12 16:54:02.493911+00:00,Cars.com,HYUNDAI,Sonata,2019,,Red,Gray,FWD,Gasoline,Automatic,2.4L,I4,GDI,0,0,
552,16950.0,90060,JN8CS1MUXHM141709,2023-11-24 22:32:26.194367+00:00,Cars.com,INFINITI,QX70,2017,,White,Other,RWD,Gasoline,Automatic,3.7L,,,0,0,01237
553,31000.0,44985,WAUDADF53MA005764,2023-11-24 22:05:25.453462+00:00,Cars.com,AUDI,A5,2021,Sportback Body Style,Gray,Black,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
554,18999.0,65092,KNDCB3LC0M5480189,2023-11-12 20:17:11.182749+00:00,Cars.com,KIA,Niro,2021,,Other,Other,FWD,Hybrid,Automatic,1.6L,I4,GDI,0,1,
555,24887.0,31361,KMHE54L2XKA093727,2023-11-24 22:02:55.949814+00:00,Cars.com,HYUNDAI,Sonata,2019,Hybrid,White,Gray,FWD,Hybrid,Automatic,2.0L,I4,GDI,0,1,01464
556,36675.0,35399,5FNYF8H5XMB008341,2023-11-24 21:54:06.153078+00:00,Cars.com,HONDA,Passport,2021,EXL,Gray,Black,Other,Gasoline,Automatic,,,,0,0,01464
557,21543.0,41377,2G1FF3D35F9241171,2023-11-12 20:19:40.318029+00:00,Cars.com,CHEVROLET,Camaro,2015,,White,Red,RWD,Flex Fuel,Automatic,3.6L,V6,GDI,0,0,
558,10900.0,105046,2G1WL16C769274800,2023-11-12 16:52:48.986292+00:00,Cars.com,CHEVROLET,Monte Carlo,2006,,Other,Other,FWD,Gasoline,Automatic,5.3L,,,0,0,
559,72500.0,112,1G1FK1R60N0124268,2023-11-24 22:08:44.266882+00:00,Cars.com,CHEVROLET,Camaro,2022,,Red,Black,RWD,Gasoline,Automatic,6.2L,V8,GDI,0,0,01464
560,57695.0,42186,4JGFF5KE6LA243661,2023-11-12 17:44:04.452488+00:00,Cars.com,MERCEDES-BENZ,GLS-Class,2020,,Gray,Black,AWD,Gasoline,Automatic,3.0L,I6,GDI,1,0,
561,27925.0,30289,1FA6P8TH0N5100508,2023-11-12 20:18:48.132554+00:00,Cars.com,FORD,Mustang,2022,,Gray,Black,RWD,Gasoline,Automatic,2.3L,I4,GDI,1,0,
562,37888.0,20445,JTME6RFV3ND526117,2023-11-12 17:39:57.803844+00:00,Cars.com,TOYOTA,RAV4,2022,XSE,Black,Black,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
563,32500.0,93921,1FTEW1EG8GFB39588,2023-11-24 22:06:19.134971+00:00,Cars.com,FORD,F-150,2016,,Black,Black,4WD,Gasoline,Automatic,3.5L,V6,GDI,1,0,01464
564,31000.0,44985,WAUDADF53MA005764,2023-11-24 22:02:37.945814+00:00,Cars.com,AUDI,A5,2021,Sportback Body Style,Gray,Black,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
565,16900.0,73529,5NPD74LF5LH622699,2023-11-24 22:07:19.691202+00:00,Cars.com,HYUNDAI,Elantra,2020,,Gray,Gray,FWD,Gasoline,Automatic,2.0L,I4,MPFI,0,0,01464
566,25165.0,12972,3C4NJDBB7LT149005,2023-11-24 22:05:45.630972+00:00,Cars.com,JEEP,Compass,2020,MP,Gray,Black,4WD,Gasoline,Automatic,2.4L,I4,MPFI,0,0,01464
567,8278.0,154205,5TDZT34A95S244916,2023-11-12 16:53:46.517096+00:00,Cars.com,TOYOTA,Sequoia,2005,SR5,Other,Other,RWD,Gasoline,Automatic,4.7L,V8,MPFI,0,0,
568,24987.0,27363,3MVDMBCL4MM239365,2023-11-24 21:59:38.479237+00:00,Cars.com,MAZDA,CX-30,2021,Preferred Package,Gray,Black,AWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,01464
569,24855.0,28046,KMHGN4JE4JU243978,2023-11-12 16:53:48.817320+00:00,Cars.com,GENESIS,G80,2018,,White,Black,RWD,Gasoline,Automatic,3.8L,,,0,0,
570,27991.0,32662,2GNAXXEV0L6242612,2023-11-24 21:37:52.259365+00:00,Cars.com,CHEVROLET,Equinox,2020,1LZ,White,Other,Other,Gasoline,Other,,,,0,0,02045
571,21669.0,123344,2T2ZZMCA0GC007325,2023-11-12 17:44:14.082358+00:00,Cars.com,LEXUS,RX,2016,,White,Other,FWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,
572,38985.0,28123,JTHGZ1B2XM5038917,2023-11-12 16:55:37.758965+00:00,Cars.com,LEXUS,IS,2021,F Sport,Other,Black,RWD,Gasoline,Automatic,3.5L,V6,DI,0,0,
573,33900.0,75674,WP0AA29977S710848,2023-11-12 20:17:33.540195+00:00,Cars.com,PORSCHE,911,2007,"Carrera (2WD), Carrera 4 (4WD)",Black,Black,RWD,Gasoline,Automatic,3.6L,,,0,0,
574,31835.0,5937,JF2GTHMC1PH224268,2023-11-24 22:01:28.453277+00:00,Cars.com,SUBARU,Crosstrek,2023,Limited,Blue,Black,AWD,Gasoline,Automatic,2.5L,,GDI,0,0,01464
575,29700.0,16695,KMHL34J23NA232603,2023-11-24 22:03:26.414359+00:00,Cars.com,HYUNDAI,Sonata,2022,,White,Black,FWD,Gasoline,Automatic,1.6L,I4,GDI,1,0,01464
576,86993.0,10766,7SVAAABA1PX011609,2023-11-12 17:41:17.741734+00:00,Cars.com,TOYOTA,Sequoia,2023,,Other,Red,4WD,Hybrid,Automatic,3.4L,V6,DI,1,1,
577,24800.0,55542,3GNKBHRS1LS566694,2023-11-24 22:09:14.631528+00:00,Cars.com,CHEVROLET,Blazer,2020,,White,Black,AWD,Gasoline,Automatic,3.6L,V6,GDI,0,0,01464
578,56688.0,72701,1FT7W2BN2LEC19745,2023-11-12 20:18:08.329095+00:00,Cars.com,FORD,F-250,2020,,Black,Black,4WD,Gasoline,Automatic,7.3L,V8,MPFI,0,0,
579,20785.0,64707,KM8J3CAL1LU193516,2023-11-24 22:03:03.670323+00:00,Cars.com,HYUNDAI,Tucson,2020,,Blue,Black,AWD,Gasoline,Automatic,2.4L,I4,GDI,0,0,01464
580,18650.0,62393,KMHRC8A30MU082344,2023-11-24 22:02:42.965815+00:00,Cars.com,HYUNDAI,Venue,2021,,Other,Other,FWD,Gasoline,Automatic,1.6L,I4,MPFI,0,0,01464
581,17200.0,149848,1FTFW1ET5DFB65112,2023-11-12 20:14:19.896158+00:00,Cars.com,FORD,F-150,2013,,Black,Black,4WD,Gasoline,Automatic,3.5L,V6,GDI,1,0,
582,22998.0,71664,JN8CS1MU6HM140993,2023-11-24 22:30:40.409938+00:00,Cars.com,INFINITI,QX70,2017,,Other,Black,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
583,37977.0,23602,JTEAAAAH8NJ092340,2023-11-12 17:40:23.551649+00:00,Cars.com,TOYOTA,Venza,2022,,Black,Black,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
584,18988.0,66793,5NPE34AF2KH788809,2023-11-12 20:13:51.339690+00:00,Cars.com,HYUNDAI,Sonata,2019,,Red,Gray,FWD,Gasoline,Automatic,2.4L,I4,GDI,0,0,
585,19399.0,85716,1FTSW21R68ED51445,2023-11-12 17:44:47.393531+00:00,Cars.com,FORD,F-250,2008,,White,Other,4WD,Diesel,Automatic,6.4L,,,1,0,
586,24854.0,25507,1HGCV1F37NA057529,2023-11-12 16:53:33.215487+00:00,Cars.com,HONDA,Accord,2022,Sport,Black,Other,FWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,
587,30900.0,54980,1GKKNLLSXLZ170668,2023-11-24 22:03:35.397360+00:00,Cars.com,GMC,Acadia,2020,,Black,Black,AWD,Gasoline,Automatic,3.6L,V6,GDI,0,0,01464
588,31856.0,36193,JTEAAAAH4MJ017181,2023-11-24 22:03:24.069841+00:00,Cars.com,TOYOTA,Venza,2021,,Gray,Other,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,01464
589,22609.0,84939,W04GV8SX1K1009645,2023-11-12 20:15:51.171053+00:00,Cars.com,BUICK,Regal TourX,2019,,Gray,Black,AWD,Gasoline,Automatic,2.0L,I4,GDI,1,0,
590,26994.0,41461,5NMJFCAE8NH001077,2023-11-24 22:05:38.075971+00:00,Cars.com,HYUNDAI,Tucson,2022,Convenience Pkg,Black,Gray,AWD,Gasoline,Automatic,2.5L,I4,DI,0,0,01464
591,25721.0,19832,3CZRU6H30LM712744,2023-11-24 21:54:22.064587+00:00,Cars.com,HONDA,HR-V,2020,,Gray,Gray,Other,Gasoline,Other,,,,0,0,01464
592,46990.0,9022,1FMDE5BHXNLA77446,2023-11-12 17:45:12.820714+00:00,Cars.com,FORD,Bronco,2022,,Gray,Gray,4WD,Gasoline,Automatic,2.3L,I4,GDI,1,0,
593,22880.0,62561,JN8CS1MU8HM140347,2023-11-24 22:36:05.438645+00:00,Cars.com,INFINITI,QX70,2017,,White,Gray,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
594,16995.0,124244,3TMJU62N98M051073,2023-11-12 17:42:40.295141+00:00,Cars.com,TOYOTA,Tacoma,2008,Deluxe,Red,Black,RWD,Gasoline,Automatic,4.0L,V6,MPFI,0,0,
595,49800.0,61292,1FBAX2CG9MKA65559,2023-11-24 22:10:18.118801+00:00,Cars.com,FORD,Transit,2021,,Black,Black,RWD,Gasoline,Automatic,3.5L,V6,GDI,1,0,01464
596,58975.0,51739,1GC1KTEY5KF274244,2023-11-24 22:09:09.395882+00:00,Cars.com,CHEVROLET,Silverado HD,2019,,White,Black,4WD,Diesel,Automatic,6.6L,V8,DI,1,0,01464
597,26984.0,37239,JF2SKAFC0MH467681,2023-11-24 22:00:56.393279+00:00,Cars.com,SUBARU,Forester,2021,Premium,Gray,Black,AWD,Gasoline,Automatic,2.5L,,GDI,0,0,01464
598,89987.0,12742,SALGS2RU2NA464914,2023-11-12 20:13:18.383314+00:00,Cars.com,LAND ROVER,Range Rover,2022,HSE Westminster Edition,White,Black,4WD,Gasoline,Automatic,,V6,,0,0,
599,29656.0,65926,1FA6P8CFXF5302613,2023-11-12 20:17:02.701129+00:00,Cars.com,FORD,Mustang,2015,,Black,Black,RWD,Gasoline,Other,5.0L,V8,MPFI,0,0,
600,19500.0,79083,JN8CS1MW3FM480875,2023-11-24 22:35:43.009646+00:00,Cars.com,INFINITI,QX70,2015,,Gray,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
601,28995.0,25298,4S4WMACD0M3426791,2023-11-24 21:36:46.396910+00:00,Cars.com,SUBARU,Ascent,2021,Premium 8+ES+KA,Gray,Black,AWD,Gasoline,Automatic,2.4L,,GDI,1,0,02045
602,205595.0,27540,ZHWUC1ZF1FLA01004,2023-11-12 17:41:08.355065+00:00,Cars.com,LAMBORGHINI,Huracan,2015,Coupe,Other,Other,AWD,Gasoline,Automatic,5.2L,V10,GDI,0,0,
603,17500.0,117089,5TDXK3DC3ES443584,2023-11-12 16:54:12.073057+00:00,Cars.com,TOYOTA,Sienna,2014,,White,Other,FWD,Gasoline,Automatic,3.5L,,,0,0,
604,46825.0,6721,7FARS6H91PE010964,2023-11-24 21:54:24.302606+00:00,Cars.com,HONDA,CR-V,2023,Sport Touring,Black,Gray,AWD,Gasoline,Other,,,,0,0,01464
605,37690.0,18864,1GTG6FEN1M1252473,2023-11-12 17:45:02.081627+00:00,Cars.com,GMC,Canyon,2021,,Black,Black,4WD,Gasoline,Automatic,3.6L,V6,GDI,0,0,
606,45493.0,18331,5TFLA5DB0NX015132,2023-11-12 17:40:03.443496+00:00,Cars.com,TOYOTA,Tundra,2022,SR5,White,Black,4WD,Gasoline,Automatic,3.4L,V6,DI,1,0,
607,51488.0,566,1N6AA1FB6PN113624,2023-11-12 16:55:11.153197+00:00,Cars.com,NISSAN,Titan,2023,Crew Cab,Black,Black,4WD,Gasoline,Automatic,5.6L,,,0,0,
608,21669.0,123344,2T2ZZMCA0GC007325,2023-11-12 20:19:51.514433+00:00,Cars.com,LEXUS,RX,2016,,White,Other,FWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,
609,16999.0,108137,JN8CS1MW5EM411863,2023-11-24 22:34:06.089310+00:00,Cars.com,INFINITI,QX70,2014,,Black,Other,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
610,53982.0,41609,1FMJK2ATXLEA60647,2023-11-12 20:16:30.148608+00:00,Cars.com,FORD,Expedition MAX,2020,,Gray,Black,4WD,Gasoline,Automatic,3.5L,V6,GDI,1,0,
611,33975.0,53126,1C4HJXDG4MW712319,2023-11-24 22:10:11.808790+00:00,Cars.com,JEEP,Wrangler,2021,,Green,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,01464
612,14493.0,79353,YV1612TK4F1345450,2023-11-12 20:18:05.138498+00:00,Cars.com,VOLVO,S60,2015,Premier (non R design),Gray,Black,AWD,Gasoline,Automatic,2.5L,I5,MPFI,1,0,
613,19202.0,62067,1C4AJWAGXDL595556,2023-11-12 21:45:45.248483+00:00,Cars.com,JEEP,Wrangler,2013,Sport,Black,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,02191
614,24500.0,71377,4T1BD1EB9JU059650,2023-11-12 20:16:58.277892+00:00,Cars.com,TOYOTA,Avalon,2018,Hybrid - XLE Plus/XLE Premium//Ltd.,Other,Black,FWD,Hybrid,Automatic,2.5L,I4,MPFI,0,1,
615,29300.0,14806,KM8J3CAL6MU386276,2023-11-24 22:05:30.456970+00:00,Cars.com,HYUNDAI,Tucson,2021,,Red,Black,AWD,Gasoline,Automatic,2.4L,I4,GDI,0,0,01464
616,26700.0,58901,JN8CS1MW1HM412805,2023-11-24 22:36:03.408646+00:00,Cars.com,INFINITI,QX70,2017,,Gray,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
617,24875.0,62032,JN8CS1MW4HM413432,2023-11-24 22:29:58.260189+00:00,Cars.com,INFINITI,QX70,2017,,Black,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
618,89987.0,12742,SALGS2RU2NA464914,2023-11-12 17:42:21.443431+00:00,Cars.com,LAND ROVER,Range Rover,2022,HSE Westminster Edition,White,Black,4WD,Gasoline,Automatic,,V6,,0,0,
619,15799.0,94220,JN8CS1MU3GM130274,2023-11-24 22:32:15.185369+00:00,Cars.com,INFINITI,QX70,2016,,Black,Gray,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
620,51000.0,25000,WAUM2AF27MN045291,2023-11-24 21:33:26.541410+00:00,Cars.com,AUDI,A6,2021,,Blue,Brown,AWD,Hybrid,Other,3.0L,V6,,0,1,02045
621,35850.0,27565,1GCRYDEK8LZ330583,2023-11-24 22:10:03.507790+00:00,Cars.com,CHEVROLET,Silverado,2020,,Gray,Black,4WD,Gasoline,Automatic,2.7L,I4,GDI,1,0,01464
622,30918.0,29345,1GNEVGKW6LJ287626,2023-11-24 21:37:47.042723+00:00,Cars.com,CHEVROLET,Traverse,2020,,Other,Other,Other,Gasoline,Other,,,,0,0,02045
623,26115.0,39510,7FARW2H79ME029902,2023-11-24 21:36:39.882269+00:00,Cars.com,HONDA,CR-V,2021,SE,Gray,Black,AWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,02045
624,25816.0,25724,1HGCV1F57MA015023,2023-11-12 17:41:40.497451+00:00,Cars.com,HONDA,Accord,2021,EX-L,White,Black,FWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,
625,32295.0,22279,5FPYK3F11MB003521,2023-11-12 16:55:51.434308+00:00,Cars.com,HONDA,Ridgeline,2021,SPORT,Red,Black,AWD,Gasoline,Automatic,3.5L,,,0,0,
626,31651.0,72095,5BZAF0AA6GN854997,2023-11-24 22:12:49.368894+00:00,Cars.com,NISSAN,NV,2016,,Red,Gray,RWD,Gasoline,Automatic,5.6L,V8,MPFI,0,0,01464
627,23999.0,58680,JN8CS1MW0HM414724,2023-11-24 22:29:51.051661+00:00,Cars.com,INFINITI,QX70,2017,,Gray,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
628,53875.0,6813,3GCUYEEL0NG102587,2023-11-24 22:09:30.039763+00:00,Cars.com,CHEVROLET,Silverado LTD,2022,RST,Gray,Black,4WD,Gasoline,Automatic,6.2L,V8,GDI,0,0,01464
629,21895.0,46706,5J8TB4H37GL025291,2023-11-12 20:14:26.257130+00:00,Cars.com,ACURA,RDX,2016,,Gray,Gray,AWD,Gasoline,Automatic,3.5L,V6,MPFI,0,0,
630,58800.0,55200,WP0AB2A79HL123621,2023-11-12 21:45:00.740941+00:00,Cars.com,PORSCHE,Panamera,2017,"S, 4S",Black,Brown,AWD,Gasoline,Automatic,2.9L,,,0,0,02191
631,27500.0,72971,1GNEVMKW8MJ131359,2023-11-24 22:09:11.279882+00:00,Cars.com,CHEVROLET,Traverse,2021,,Black,Black,AWD,Gasoline,Automatic,3.6L,V6,GDI,0,0,01464
632,31898.0,57478,WP0AB29887U780920,2023-11-12 21:43:51.279996+00:00,Cars.com,PORSCHE,Cayman,2007,S,Gray,Brown,RWD,Gasoline,Automatic,3.4L,,MPFI,0,0,02191
633,27798.0,50792,JN8CS1MW4HM412863,2023-11-24 22:29:44.631999+00:00,Cars.com,INFINITI,QX70,2017,,Black,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
634,31000.0,44985,WAUDADF53MA005764,2023-11-24 22:12:14.202406+00:00,Cars.com,AUDI,A5,2021,Sportback Body Style,Gray,Black,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
635,34703.0,18495,1GCGTCEN3N1295561,2023-11-12 21:45:31.076932+00:00,Cars.com,CHEVROLET,Colorado,2022,Crew Cab/Utility,White,Black,4WD,Gasoline,Automatic,3.6L,V6,GDI,0,0,02191
636,39588.0,49875,JTERU5JR3M5903642,2023-11-12 17:40:10.369428+00:00,Cars.com,TOYOTA,4-Runner,2021,TRD offroad Prem,White,Black,4WD,Gasoline,Automatic,4.0L,V6,MPFI,0,0,
637,19981.0,63149,JN8CS1MW1FM482091,2023-11-24 22:34:02.047310+00:00,Cars.com,INFINITI,QX70,2015,,Gray,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
638,11254.0,111663,KMHE24L10GA023595,2023-11-12 17:45:20.164244+00:00,Cars.com,HYUNDAI,Sonata,2016,PHEV,Gray,Gray,FWD,Hybrid,Automatic,2.0L,I4,GDI,0,1,
639,15488.0,116494,JM3KE2DY0F0544004,2023-11-12 17:42:11.910402+00:00,Cars.com,MAZDA,CX-5,2015,Grand Touring/GT,Blue,Black,FWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,
640,40399.0,37650,WBA4Z5C04L5N34509,2023-11-12 17:45:16.752737+00:00,Cars.com,BMW,440i,2020,440i,Black,Red,RWD,Gasoline,Automatic,,,,1,0,
641,23888.0,50495,1C4AJWAG7HL723760,2023-11-12 17:42:52.597706+00:00,Cars.com,JEEP,Wrangler,2017,Sport,Other,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,
642,25739.0,78605,JN8CS1MW5HM412502,2023-11-24 22:31:54.391316+00:00,Cars.com,INFINITI,QX70,2017,,Other,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
643,29622.0,44834,5FNYF6H30MB041271,2023-11-24 21:36:09.181088+00:00,Cars.com,HONDA,Pilot,2021,EX,Gray,Gray,AWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,02045
644,87995.0,34305,SALGW2SEXJA515562,2023-11-12 17:41:36.342256+00:00,Cars.com,LAND ROVER,Range Rover,2018,"SV, Autobiography, Dynamic",White,Black,4WD,Gasoline,Automatic,,V8,,0,0,
645,25000.0,94120,JN8CS1MU2GM670327,2023-11-24 22:29:53.833662+00:00,Cars.com,INFINITI,QX70,2016,,Red,Black,RWD,Gasoline,Other,3.7L,V6,,0,0,01237
646,37500.0,10794,1GYKNBR45NZ131482,2023-11-12 20:17:36.206829+00:00,Cars.com,CADILLAC,XT5,2022,,Black,Black,AWD,Gasoline,Automatic,2.0L,I4,GDI,1,0,
647,58975.0,69966,1GNSKJKJ7KR253207,2023-11-24 22:09:59.691776+00:00,Cars.com,CHEVROLET,Suburban,2019,,Gray,Black,4WD,Gasoline,Automatic,6.2L,V8,GDI,0,0,01464
648,30101.0,40988,LYV102RM0KB332127,2023-11-12 21:45:39.011548+00:00,Cars.com,VOLVO,XC60,2019,R-Design,White,Other,AWD,Gasoline,Automatic,2.0L,I4,GDI,1,0,02191
649,66500.0,34903,1FT7W2BN4NEE29833,2023-11-24 22:09:52.725777+00:00,Cars.com,FORD,F-250,2022,,White,Black,4WD,Gasoline,Automatic,7.3L,V8,MPFI,0,0,01464
650,17995.0,54580,JN8CS1MW1FM482253,2023-11-24 22:30:44.916951+00:00,Cars.com,INFINITI,QX70,2015,,Black,Other,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
651,22710.0,18498,2HGFC2F80LH541089,2023-11-24 21:37:10.563156+00:00,Cars.com,HONDA,Civic,2020,,Gray,Black,FWD,Gasoline,Automatic,2.0L,I4,MPFI,0,0,02045
652,50998.0,29583,JTJHKCEZ9N2003932,2023-11-12 20:14:35.764394+00:00,Cars.com,LEXUS,NX,2022,Luxury,Other,Other,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
653,61500.0,5505,4JGFB4KB9NA811433,2023-11-12 21:44:41.591034+00:00,Cars.com,MERCEDES-BENZ,GLE-Class,2022,GLE350 4MATIC,White,Black,AWD,Gasoline,Automatic,,,,0,0,02191
654,29599.0,26426,4S4BTANC2L3196708,2023-11-12 17:43:23.565199+00:00,Cars.com,SUBARU,Outback,2020,Limited+M/R+NAVI(HK),Black,Black,AWD,Gasoline,Other,2.5L,,,0,0,
655,10795.0,106361,KMHTC6AE0GU250628,2023-11-24 22:07:30.226201+00:00,Cars.com,HYUNDAI,Veloster,2016,,Black,Black,FWD,Gasoline,Manual,1.6L,I4,GDI,1,0,01464
656,69650.0,25466,1G1Y63D44L5111232,2023-11-24 22:08:36.783883+00:00,Cars.com,CHEVROLET,Corvette,2020,,Gray,Red,RWD,Gasoline,Automatic,6.2L,V8,GDI,0,0,01464
657,94998.0,22531,WBAGX0C12NCG77877,2023-11-12 20:16:42.322740+00:00,Cars.com,BMW,B8,2022,,Gray,Other,AWD,Gasoline,Automatic,4.4L,V8,GDI,1,0,
658,26444.0,4698,KMHL64JA4PA250979,2023-11-24 22:06:13.628971+00:00,Cars.com,HYUNDAI,Sonata,2023,,Gray,Gray,FWD,Gasoline,Automatic,2.5L,I4,DI,0,0,01464
659,148000.0,27181,WUA1CBF26MN902647,2023-11-12 21:44:20.643688+00:00,Cars.com,AUDI,RS6,2021,,Black,Black,AWD,Gasoline,Automatic,,,,0,0,02191
660,18942.0,78882,JN8CS1MW1EM410287,2023-11-24 22:31:02.881950+00:00,Cars.com,INFINITI,QX70,2014,,Black,Black,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
661,15499.0,95545,JN8CS1MW2FM481418,2023-11-24 22:31:26.175230+00:00,Cars.com,INFINITI,QX70,2015,,Blue,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
662,31500.0,38443,3PCAJ5BB0MF100541,2023-11-24 22:02:46.492815+00:00,Cars.com,INFINITI,QX50,2021,Grade Luxe,White,Gray,AWD,Gasoline,Automatic,2.0L,I4,DI,1,0,01464
663,27925.0,30289,1FA6P8TH0N5100508,2023-11-12 17:41:12.143925+00:00,Cars.com,FORD,Mustang,2022,,Gray,Black,RWD,Gasoline,Automatic,2.3L,I4,GDI,1,0,
664,19980.0,82421,JN8CS1MU0GM671671,2023-11-24 22:33:34.665795+00:00,Cars.com,INFINITI,QX70,2016,,Black,Gray,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
665,9455.0,133512,YV4960BZ8A1087723,2023-11-12 20:14:14.410843+00:00,Cars.com,VOLVO,XC70,2010,,Blue,Other,AWD,Gasoline,Automatic,3.2L,I6,MPFI,0,0,
666,38000.0,42478,1G1FH1R7XK0107853,2023-11-24 22:09:47.554269+00:00,Cars.com,CHEVROLET,Camaro,2019,,Black,Black,RWD,Gasoline,Automatic,6.2L,V8,GDI,0,0,01464
667,55975.0,15301,1GC4WPE7XNF166870,2023-11-24 22:10:24.895826+00:00,Cars.com,CHEVROLET,Silverado HD,2022,LTZ,Black,Black,RWD,Gasoline,Automatic,6.6L,V8,GDI,0,0,01464
668,18399.0,90674,JN8CS1MW5HM415285,2023-11-24 22:30:52.166952+00:00,Cars.com,INFINITI,QX70,2017,,Black,Black,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
669,15495.0,109010,JF1GR7E69DG205748,2023-11-12 17:40:18.757121+00:00,Cars.com,SUBARU,Impreza,2013,WRX,White,Black,AWD,Gasoline,Manual,2.5L,,MPFI,1,0,
670,24202.0,46779,JN8CS1MW4GM752030,2023-11-24 22:29:55.890662+00:00,Cars.com,INFINITI,QX70,2016,,Other,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
671,,6417,KMTG34TAXPU112939,2023-11-24 21:33:37.993574+00:00,Cars.com,GENESIS,G70,2023,,White,Red,Other,Gasoline,Other,,,,0,0,02045
672,18500.0,80938,JN8CS1MW8HM412039,2023-11-24 22:29:41.998662+00:00,Cars.com,INFINITI,QX70,2017,,Gray,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
